millis;stamp;datetime;temp;flame_detect
196999;1497825398;28/09/2018 13:29;18.7;0
197999;1497825399;28/09/2018 13:29;18.4;0
198999;1497825400;28/09/2018 13:29;18.4;0
199998;1497825401;28/09/2018 13:29;18.4;0
200999;1497825402;28/09/2018 13:29;18.4;0
202000;1497825403;28/09/2018 13:29;18.4;0
202999;1497825404;28/09/2018 13:29;18.4;0
203999;1497825405;28/09/2018 13:29;18.5;0
205000;1497825406;28/09/2018 13:29;18.5;0
205999;1497825407;28/09/2018 13:29;18.4;0
206999;1497825408;28/09/2018 13:29;18.4;0
207998;1497825409;28/09/2018 13:30;18.4;0
208999;1497825410;28/09/2018 13:30;18.4;0
209999;1497825411;28/09/2018 13:30;18.4;0
211000;1497825412;28/09/2018 13:30;18.4;0
211998;1497825413;28/09/2018 13:30;18.4;0
213000;1497825414;28/09/2018 13:30;18.4;0
213999;1497825415;28/09/2018 13:30;18.4;0
214999;1497825416;28/09/2018 13:30;18.4;0
215999;1497825417;28/09/2018 13:30;18.4;0
216998;1497825418;28/09/2018 13:30;18.4;0
217999;1497825419;28/09/2018 13:30;18.4;0
218998;1497825420;28/09/2018 13:30;18.3;0
219999;1497825421;28/09/2018 13:30;18.3;0
220999;1497825422;28/09/2018 13:30;18.4;0
221999;1497825423;28/09/2018 13:30;18.4;0
222999;1497825424;28/09/2018 13:30;18.4;0
224000;1497825425;28/09/2018 13:30;18.4;0
224999;1497825426;28/09/2018 13:30;18.4;0
225998;1497825427;28/09/2018 13:30;18.3;0
226999;1497825428;28/09/2018 13:30;18.3;0
227998;1497825429;28/09/2018 13:30;18.3;0
228999;1497825430;28/09/2018 13:30;18.3;0
229998;1497825431;28/09/2018 13:30;18.3;0
230999;1497825432;28/09/2018 13:30;18.3;0
231999;1497825433;28/09/2018 13:30;18.3;0
232998;1497825434;28/09/2018 13:30;18.3;0
233999;1497825435;28/09/2018 13:30;18.3;0
234999;1497825436;28/09/2018 13:30;18.3;0
235999;1497825437;28/09/2018 13:30;18.3;0
236998;1497825438;28/09/2018 13:30;18.3;0
237999;1497825439;28/09/2018 13:31;18.3;0
238999;1497825440;28/09/2018 13:31;18.3;0
239998;1497825441;28/09/2018 13:31;18.3;0
240999;1497825442;28/09/2018 13:31;18.3;0
242000;1497825443;28/09/2018 13:31;18.3;0
242999;1497825444;28/09/2018 13:31;18.3;0
244000;1497825445;28/09/2018 13:31;18.3;0
245000;1497825446;28/09/2018 13:31;18.3;0
245998;1497825447;28/09/2018 13:31;18.3;0
246999;1497825448;28/09/2018 13:31;18.3;0
248000;1497825449;28/09/2018 13:31;18.2;0
248999;1497825450;28/09/2018 13:31;18.2;0
250000;1497825451;28/09/2018 13:31;18.2;0
250999;1497825452;28/09/2018 13:31;18.2;0
251999;1497825453;28/09/2018 13:31;18.2;0
252999;1497825454;28/09/2018 13:31;18.2;0
253999;1497825455;28/09/2018 13:31;18.2;0
255000;1497825456;28/09/2018 13:31;18.2;0
255998;1497825457;28/09/2018 13:31;18.2;0
257000;1497825458;28/09/2018 13:31;18.3;0
257999;1497825459;28/09/2018 13:31;18.3;0
259000;1497825460;28/09/2018 13:31;18.3;0
259999;1497825461;28/09/2018 13:31;18.2;0
260999;1497825462;28/09/2018 13:31;18.2;0
261999;1497825463;28/09/2018 13:31;18.3;0
262999;1497825464;28/09/2018 13:31;18.3;0
264000;1497825465;28/09/2018 13:31;18.2;0
264999;1497825466;28/09/2018 13:31;18.2;0
266000;1497825467;28/09/2018 13:31;18.2;0
267000;1497825468;28/09/2018 13:31;18.2;0
267999;1497825469;28/09/2018 13:32;18.2;0
268998;1497825470;28/09/2018 13:32;18.2;0
269999;1497825471;28/09/2018 13:32;18.2;0
271000;1497825472;28/09/2018 13:32;18.2;0
272000;1497825473;28/09/2018 13:32;18.2;0
272999;1497825474;28/09/2018 13:32;18.2;0
273999;1497825475;28/09/2018 13:32;18.2;0
274999;1497825476;28/09/2018 13:32;18.2;0
275999;1497825477;28/09/2018 13:32;18.2;0
276999;1497825478;28/09/2018 13:32;18.2;0
277999;1497825479;28/09/2018 13:32;18.2;0
278999;1497825480;28/09/2018 13:32;18.2;0
280000;1497825481;28/09/2018 13:32;18.2;0
280998;1497825482;28/09/2018 13:32;18.2;0
282000;1497825483;28/09/2018 13:32;18.2;0
283000;1497825484;28/09/2018 13:32;18.2;0
283999;1497825485;28/09/2018 13:32;18.2;0
284999;1497825486;28/09/2018 13:32;18.2;0
285999;1497825487;28/09/2018 13:32;18.2;0
286999;1497825488;28/09/2018 13:32;18.2;0
287998;1497825489;28/09/2018 13:32;18.2;0
288999;1497825490;28/09/2018 13:32;18.2;0
289999;1497825491;28/09/2018 13:32;18.2;0
290999;1497825492;28/09/2018 13:32;18.2;0
291998;1497825493;28/09/2018 13:32;18.2;0
293000;1497825494;28/09/2018 13:32;18.2;0
293999;1497825495;28/09/2018 13:32;18.2;0
294999;1497825496;28/09/2018 13:32;18.2;0
295998;1497825497;28/09/2018 13:32;18.2;0
296998;1497825498;28/09/2018 13:32;18.2;0
297999;1497825499;28/09/2018 13:33;18.2;0
299000;1497825500;28/09/2018 13:33;18.2;0
300000;1497825501;28/09/2018 13:33;18.2;0
300999;1497825502;28/09/2018 13:33;18.2;0
301999;1497825503;28/09/2018 13:33;18.2;0
302999;1497825504;28/09/2018 13:33;18.2;0
303998;1497825505;28/09/2018 13:33;18.2;0
304999;1497825506;28/09/2018 13:33;18.2;0
305999;1497825507;28/09/2018 13:33;18.2;0
306999;1497825508;28/09/2018 13:33;18.2;0
308000;1497825509;28/09/2018 13:33;18.2;0
309000;1497825510;28/09/2018 13:33;18.2;0
309999;1497825511;28/09/2018 13:33;18.2;0
311000;1497825512;28/09/2018 13:33;18.2;0
311999;1497825513;28/09/2018 13:33;18.2;0
312998;1497825514;28/09/2018 13:33;18.2;0
313999;1497825515;28/09/2018 13:33;18.2;0
314999;1497825516;28/09/2018 13:33;18.2;0
316000;1497825517;28/09/2018 13:33;18.2;0
316999;1497825518;28/09/2018 13:33;18.2;0
318000;1497825519;28/09/2018 13:33;18.2;0
318998;1497825520;28/09/2018 13:33;18.2;0
320000;1497825521;28/09/2018 13:33;18.2;0
320999;1497825522;28/09/2018 13:33;18.2;0
321998;1497825523;28/09/2018 13:33;18.2;0
322998;1497825524;28/09/2018 13:33;18.2;0
323999;1497825525;28/09/2018 13:33;18.2;0
325000;1497825526;28/09/2018 13:33;18.2;0
325999;1497825527;28/09/2018 13:33;18.2;0
326999;1497825528;28/09/2018 13:33;18.2;0
327998;1497825529;28/09/2018 13:34;18.3;0
328999;1497825530;28/09/2018 13:34;18.3;0
330000;1497825531;28/09/2018 13:34;18.2;0
330998;1497825532;28/09/2018 13:34;18.2;0
331999;1497825533;28/09/2018 13:34;18.2;0
332998;1497825534;28/09/2018 13:34;18.2;0
333999;1497825535;28/09/2018 13:34;18.2;0
335000;1497825536;28/09/2018 13:34;18.3;0
335998;1497825537;28/09/2018 13:34;18.3;0
336999;1497825538;28/09/2018 13:34;18.3;0
337999;1497825539;28/09/2018 13:34;18.3;0
338999;1497825540;28/09/2018 13:34;18.3;0
339999;1497825541;28/09/2018 13:34;18.3;0
340999;1497825542;28/09/2018 13:34;18.3;0
341998;1497825543;28/09/2018 13:34;18.3;0
342999;1497825544;28/09/2018 13:34;18.3;0
344000;1497825545;28/09/2018 13:34;18.3;0
344999;1497825546;28/09/2018 13:34;18.3;0
345999;1497825547;28/09/2018 13:34;18.3;0
346999;1497825548;28/09/2018 13:34;18.3;0
347999;1497825549;28/09/2018 13:34;18.3;0
348998;1497825550;28/09/2018 13:34;18.3;0
349999;1497825551;28/09/2018 13:34;18.3;0
350999;1497825552;28/09/2018 13:34;18.3;0
352000;1497825553;28/09/2018 13:34;18.3;0
353000;1497825554;28/09/2018 13:34;18.3;0
353999;1497825555;28/09/2018 13:34;18.3;0
355000;1497825556;28/09/2018 13:34;18.3;0
355999;1497825557;28/09/2018 13:34;18.3;0
356999;1497825558;28/09/2018 13:34;18.3;0
357998;1497825559;28/09/2018 13:35;18.3;0
358999;1497825560;28/09/2018 13:35;18.3;0
360000;1497825561;28/09/2018 13:35;18.3;0
360998;1497825562;28/09/2018 13:35;18.3;0
362000;1497825563;28/09/2018 13:35;18.3;0
362999;1497825564;28/09/2018 13:35;18.3;0
363999;1497825565;28/09/2018 13:35;18.3;0
364999;1497825566;28/09/2018 13:35;18.3;0
365999;1497825567;28/09/2018 13:35;18.3;0
366999;1497825568;28/09/2018 13:35;18.3;0
367998;1497825569;28/09/2018 13:35;18.3;0
368999;1497825570;28/09/2018 13:35;18.3;0
369998;1497825571;28/09/2018 13:35;18.3;0
370999;1497825572;28/09/2018 13:35;18.3;0
371999;1497825573;28/09/2018 13:35;18.3;0
372999;1497825574;28/09/2018 13:35;18.3;0
373999;1497825575;28/09/2018 13:35;18.3;0
375000;1497825576;28/09/2018 13:35;18.3;0
375999;1497825577;28/09/2018 13:35;18.3;0
376998;1497825578;28/09/2018 13:35;18.3;0
377999;1497825579;28/09/2018 13:35;18.3;0
378999;1497825580;28/09/2018 13:35;18.3;0
379999;1497825581;28/09/2018 13:35;18.3;0
380999;1497825582;28/09/2018 13:35;18.3;0
381999;1497825583;28/09/2018 13:35;18.3;0
382999;1497825584;28/09/2018 13:35;18.3;0
383998;1497825585;28/09/2018 13:35;18.3;0
384999;1497825586;28/09/2018 13:35;18.3;0
385999;1497825587;28/09/2018 13:35;18.3;0
386999;1497825588;28/09/2018 13:35;18.3;0
387999;1497825589;28/09/2018 13:36;18.3;0
388999;1497825590;28/09/2018 13:36;18.3;0
389999;1497825591;28/09/2018 13:36;18.3;0
390999;1497825592;28/09/2018 13:36;18.3;0
392000;1497825593;28/09/2018 13:36;18.3;0
392998;1497825594;28/09/2018 13:36;18.3;0
394000;1497825595;28/09/2018 13:36;18.3;0
394999;1497825596;28/09/2018 13:36;18.3;0
396000;1497825597;28/09/2018 13:36;18.3;0
396999;1497825598;28/09/2018 13:36;18.3;0
398000;1497825599;28/09/2018 13:36;18.3;0
398999;1497825600;28/09/2018 13:36;18.3;0
400000;1497825601;28/09/2018 13:36;18.3;0
401000;1497825602;28/09/2018 13:36;18.4;0
401999;1497825603;28/09/2018 13:36;18.4;0
402999;1497825604;28/09/2018 13:36;18.4;0
403998;1497825605;28/09/2018 13:36;18.3;0
404999;1497825607;28/09/2018 13:36;18.3;0
405999;1497825608;28/09/2018 13:36;18.3;0
406999;1497825609;28/09/2018 13:36;18.3;0
407998;1497825610;28/09/2018 13:36;18.3;0
408998;1497825611;28/09/2018 13:36;18.3;0
410000;1497825612;28/09/2018 13:36;18.3;0
410999;1497825613;28/09/2018 13:36;18.3;0
411999;1497825614;28/09/2018 13:36;18.3;0
412999;1497825615;28/09/2018 13:36;18.3;0
413999;1497825616;28/09/2018 13:36;18.3;0
415000;1497825617;28/09/2018 13:36;18.4;0
415998;1497825618;28/09/2018 13:36;18.4;0
417000;1497825619;28/09/2018 13:36;18.3;0
417999;1497825620;28/09/2018 13:37;18.3;0
419000;1497825621;28/09/2018 13:37;18.3;0
419999;1497825622;28/09/2018 13:37;18.4;0
420999;1497825623;28/09/2018 13:37;18.4;0
421999;1497825624;28/09/2018 13:37;18.3;0
422999;1497825625;28/09/2018 13:37;18.3;0
424000;1497825626;28/09/2018 13:37;18.3;0
424999;1497825627;28/09/2018 13:37;18.3;0
425999;1497825628;28/09/2018 13:37;18.3;0
426999;1497825629;28/09/2018 13:37;18.3;0
427999;1497825630;28/09/2018 13:37;18.3;0
428998;1497825631;28/09/2018 13:37;18.3;0
429999;1497825632;28/09/2018 13:37;18.3;0
430999;1497825633;28/09/2018 13:37;18.3;0
432000;1497825634;28/09/2018 13:37;18.3;0
432999;1497825635;28/09/2018 13:37;18.3;0
433998;1497825636;28/09/2018 13:37;18.3;0
434999;1497825637;28/09/2018 13:37;18.3;0
435998;1497825638;28/09/2018 13:37;18.4;0
436999;1497825639;28/09/2018 13:37;18.4;0
437998;1497825640;28/09/2018 13:37;18.4;0
438999;1497825641;28/09/2018 13:37;18.3;0
439999;1497825642;28/09/2018 13:37;18.3;0
440999;1497825643;28/09/2018 13:37;18.3;0
441999;1497825644;28/09/2018 13:37;18.3;0
442999;1497825645;28/09/2018 13:37;18.3;0
444000;1497825646;28/09/2018 13:37;18.3;0
444998;1497825647;28/09/2018 13:37;18.3;0
446000;1497825648;28/09/2018 13:37;18.3;0
446999;1497825649;28/09/2018 13:37;18.3;0
447998;1497825650;28/09/2018 13:38;18.3;0
448999;1497825651;28/09/2018 13:38;18.3;0
449999;1497825652;28/09/2018 13:38;18.3;0
450999;1497825653;28/09/2018 13:38;18.3;0
451998;1497825654;28/09/2018 13:38;18.3;0
452999;1497825655;28/09/2018 13:38;18.3;0
453999;1497825656;28/09/2018 13:38;18.3;0
454999;1497825657;28/09/2018 13:38;18.4;0
455999;1497825658;28/09/2018 13:38;18.4;0
456998;1497825659;28/09/2018 13:38;18.3;0
457999;1497825660;28/09/2018 13:38;18.3;0
458999;1497825661;28/09/2018 13:38;18.3;0
460000;1497825662;28/09/2018 13:38;18.3;0
460998;1497825663;28/09/2018 13:38;18.3;0
462000;1497825664;28/09/2018 13:38;18.3;0
462999;1497825665;28/09/2018 13:38;18.3;0
464000;1497825666;28/09/2018 13:38;18.3;0
464999;1497825667;28/09/2018 13:38;18.3;0
465998;1497825668;28/09/2018 13:38;18.3;0
466999;1497825669;28/09/2018 13:38;18.3;0
467999;1497825670;28/09/2018 13:38;18.3;0
468999;1497825671;28/09/2018 13:38;18.4;0
469999;1497825672;28/09/2018 13:38;18.4;0
470999;1497825673;28/09/2018 13:38;18.3;0
471999;1497825674;28/09/2018 13:38;18.3;0
472999;1497825675;28/09/2018 13:38;18.3;0
474000;1497825676;28/09/2018 13:38;18.3;0
474998;1497825677;28/09/2018 13:38;18.3;0
476000;1497825678;28/09/2018 13:38;18.3;0
476999;1497825679;28/09/2018 13:38;18.3;0
477999;1497825680;28/09/2018 13:39;18.3;0
478999;1497825681;28/09/2018 13:39;18.3;0
479998;1497825682;28/09/2018 13:39;18.3;0
480999;1497825683;28/09/2018 13:39;18.3;0
481999;1497825684;28/09/2018 13:39;18.3;0
483000;1497825685;28/09/2018 13:39;18.3;0
483999;1497825686;28/09/2018 13:39;18.3;0
484999;1497825687;28/09/2018 13:39;18.3;0
485998;1497825688;28/09/2018 13:39;18.3;0
487000;1497825689;28/09/2018 13:39;18.3;0
487999;1497825690;28/09/2018 13:39;18.3;0
488999;1497825691;28/09/2018 13:39;18.3;0
490000;1497825692;28/09/2018 13:39;18.3;0
490998;1497825693;28/09/2018 13:39;18.3;0
492000;1497825694;28/09/2018 13:39;18.3;0
492999;1497825695;28/09/2018 13:39;18.3;0
493999;1497825696;28/09/2018 13:39;18.3;0
494999;1497825697;28/09/2018 13:39;18.3;0
496000;1497825698;28/09/2018 13:39;18.3;0
496999;1497825699;28/09/2018 13:39;18.3;0
497999;1497825700;28/09/2018 13:39;18.3;0
499000;1497825701;28/09/2018 13:39;18.3;0
499999;1497825702;28/09/2018 13:39;18.3;0
500999;1497825703;28/09/2018 13:39;18.3;0
501999;1497825704;28/09/2018 13:39;18.3;0
502999;1497825705;28/09/2018 13:39;18.3;0
503999;1497825706;28/09/2018 13:39;18.3;0
504998;1497825707;28/09/2018 13:39;18.3;0
506000;1497825708;28/09/2018 13:39;18.3;0
506999;1497825709;28/09/2018 13:39;18.3;0
508000;1497825710;28/09/2018 13:40;18.3;0
508999;1497825711;28/09/2018 13:40;18.3;0
509999;1497825712;28/09/2018 13:40;18.3;0
511000;1497825713;28/09/2018 13:40;18.3;0
511998;1497825714;28/09/2018 13:40;18.3;0
512999;1497825715;28/09/2018 13:40;18.3;0
513999;1497825716;28/09/2018 13:40;18.3;0
514999;1497825717;28/09/2018 13:40;18.3;0
515999;1497825718;28/09/2018 13:40;18.3;0
516999;1497825719;28/09/2018 13:40;18.3;0
517998;1497825720;28/09/2018 13:40;18.3;0
519000;1497825721;28/09/2018 13:40;18.3;0
519999;1497825722;28/09/2018 13:40;18.3;0
520999;1497825723;28/09/2018 13:40;18.3;0
521999;1497825724;28/09/2018 13:40;18.3;0
522998;1497825725;28/09/2018 13:40;18.3;0
523999;1497825726;28/09/2018 13:40;18.3;0
524999;1497825727;28/09/2018 13:40;18.3;0
525999;1497825728;28/09/2018 13:40;18.3;0
526999;1497825729;28/09/2018 13:40;18.3;0
528000;1497825730;28/09/2018 13:40;18.3;0
529000;1497825731;28/09/2018 13:40;18.3;0
529999;1497825732;28/09/2018 13:40;18.3;0
530999;1497825733;28/09/2018 13:40;18.3;0
531999;1497825734;28/09/2018 13:40;18.3;0
532999;1497825735;28/09/2018 13:40;18.3;0
533999;1497825736;28/09/2018 13:40;18.3;0
534999;1497825737;28/09/2018 13:40;18.3;0
536000;1497825738;28/09/2018 13:40;18.3;0
536998;1497825739;28/09/2018 13:40;18.3;0
537999;1497825740;28/09/2018 13:41;18.3;0
538998;1497825741;28/09/2018 13:41;18.3;0
540000;1497825742;28/09/2018 13:41;18.3;0
540999;1497825743;28/09/2018 13:41;18.2;0
541999;1497825744;28/09/2018 13:41;18.2;0
542999;1497825745;28/09/2018 13:41;18.2;0
543998;1497825746;28/09/2018 13:41;18.2;0
544999;1497825747;28/09/2018 13:41;18.2;0
545999;1497825748;28/09/2018 13:41;18.2;0
547000;1497825749;28/09/2018 13:41;18.2;0
547999;1497825750;28/09/2018 13:41;18.2;0
548999;1497825751;28/09/2018 13:41;18.2;0
549999;1497825752;28/09/2018 13:41;18.2;0
551000;1497825753;28/09/2018 13:41;18.2;0
551999;1497825754;28/09/2018 13:41;18.2;0
552999;1497825755;28/09/2018 13:41;18.2;0
554000;1497825756;28/09/2018 13:41;18.2;0
554999;1497825757;28/09/2018 13:41;18.2;0
555999;1497825758;28/09/2018 13:41;18.2;0
556999;1497825759;28/09/2018 13:41;18.2;0
557999;1497825760;28/09/2018 13:41;18.2;0
559000;1497825761;28/09/2018 13:41;18.2;0
559998;1497825762;28/09/2018 13:41;18.2;0
561000;1497825763;28/09/2018 13:41;18.2;0
561999;1497825764;28/09/2018 13:41;18.2;0
562999;1497825765;28/09/2018 13:41;18.2;0
563999;1497825766;28/09/2018 13:41;18.2;0
564999;1497825767;28/09/2018 13:41;18.2;0
565998;1497825768;28/09/2018 13:41;18.2;0
566999;1497825769;28/09/2018 13:41;18.2;0
568000;1497825770;28/09/2018 13:42;18.2;0
568998;1497825771;28/09/2018 13:42;18.2;0
570000;1497825772;28/09/2018 13:42;18.2;0
571000;1497825773;28/09/2018 13:42;18.2;0
571999;1497825774;28/09/2018 13:42;18.2;0
